CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6091,Male,0,Yes,Yes,45,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-Month,Yes,Mailed check,117.12771603476206,218.8506006405027,0
6092,Female,0,No,Yes,63,No,Yes,DSL,No,No,No,Yes,Yes,No internet service,One Year,No,Credit card (automatic),61.352987343138494,318.3803857987075,0
6093,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank transfer (automatic),201.01722202091236,6580.545961606384,0
6094,Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-Month,No,Bank transfer (automatic),29.01350635525141,3134.4956898161245,0
6095,Male,0,No,Yes,55,No,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,Two Year,Yes,Credit card (automatic),72.05692090672241,4847.654182669258,0
6096,Male,0,No,Yes,29,Yes,Yes,No,No,No,Yes,No,No internet service,No internet service,Month-to-Month,Yes,Bank transfer (automatic),89.86712509863713,3058.21756130844,1
6097,Female,1,No,No,17,No,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One Year,No,Mailed check,60.2342388225461,6638.368061020282,0
6098,Female,1,No,No,60,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,No,One Year,Yes,Mailed check,39.02458271255577,3032.7264678590122,1
6099,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One Year,Yes,Electronic check,23.802928927902506,3819.8163792159476,0
6100,Male,0,No,No,3,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,Yes,Two Year,No,Mailed check,112.7734289536239,450.48198307774595,1
6101,Female,1,No,No,53,No,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,One Year,Yes,Credit card (automatic),28.46987733381981,2153.6277853256506,0
6102,Female,1,No,No,33,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Two Year,No,Credit card (automatic),23.00350750961247,3710.185870607083,0
6103,Male,0,Yes,No,13,No,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,One Year,No,Credit card (automatic),63.355071903425724,5414.704986929133,1
6104,Female,1,Yes,No,23,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed check,24.873948889724822,5313.499310782694,0
6105,Female,1,Yes,No,38,No,Yes,No,No,Yes,No internet service,No,No,Yes,One Year,No,Credit card (automatic),29.37166852718192,5813.48922275192,0
6106,Female,1,No,No,43,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,One Year,No,Bank transfer (automatic),94.53528182414459,7145.152599661612,0
6107,Female,1,Yes,No,7,No,Yes,DSL,No internet service,No,No,No,No,No internet service,Month-to-Month,No,Mailed check,55.89957685536012,2587.271324898437,0
6108,Female,0,No,No,58,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,One Year,Yes,Credit card (automatic),48.76996641448719,6436.752366714916,1
6109,Male,1,No,Yes,51,Yes,Yes,No,Yes,Yes,No,No,No internet service,Yes,Two Year,Yes,Mailed check,41.6588331121366,752.9014046333109,0
6110,Male,0,No,No,54,No,No,DSL,Yes,Yes,No internet service,No internet service,No,No,One Year,No,Bank transfer (automatic),74.42819084961008,2163.837127721921,1
6111,Female,1,No,No,40,Yes,No phone service,No,No internet service,No,Yes,Yes,Yes,No,Two Year,Yes,Bank transfer (automatic),103.52869047998361,7998.979129503181,1
6112,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,One Year,No,Electronic check,50.54511664752019,2814.0277215044034,0
6113,Female,1,Yes,No,64,Yes,No phone service,No,No internet service,No,No,Yes,No internet service,No,Month-to-Month,Yes,Bank transfer (automatic),110.31035692381427,4141.53427958632,0
6114,Male,1,No,No,33,No,Yes,No,Yes,No,No,Yes,No,No,One Year,Yes,Bank transfer (automatic),118.63331576396774,7713.339428723093,0
6115,Female,0,No,No,15,No,No phone service,No,Yes,Yes,No,No,No,No internet service,Two Year,No,Mailed check,41.509528824667285,6122.229822135391,0
6116,Female,1,No,No,28,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,One Year,No,Credit card (automatic),21.496371325576142,3695.591722603747,0
6117,Male,0,No,No,59,No,No,No,Yes,Yes,No internet service,No internet service,Yes,Yes,One Year,No,Bank transfer (automatic),116.00848029895748,6473.409562934078,1
6118,Female,0,Yes,No,21,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Two Year,No,Mailed check,102.19795310381798,6842.717368640547,0
6119,Female,1,Yes,No,15,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two Year,Yes,Bank transfer (automatic),24.283109395909534,7480.035943552219,0
6120,Female,0,No,Yes,62,No,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Two Year,Yes,Credit card (automatic),77.3726942766296,7659.492548099488,0
6121,Male,0,Yes,Yes,51,No,No,DSL,No,Yes,Yes,No internet service,No,Yes,One Year,No,Electronic check,114.38429098623176,7175.760042287919,0
6122,Male,1,No,No,49,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-Month,Yes,Electronic check,68.00789547331847,5419.775393679236,0
6123,Male,1,No,No,9,Yes,Yes,No,No,No internet service,No,No,Yes,No internet service,Month-to-Month,Yes,Credit card (automatic),48.37158862704918,4226.9573217612015,0
6124,Male,1,No,Yes,34,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,No,Month-to-Month,Yes,Mailed check,38.711974438607946,5576.348637986166,0
6125,Male,0,No,Yes,20,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One Year,Yes,Mailed check,118.75588481157847,4549.385390671483,1
6126,Female,0,No,Yes,52,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One Year,No,Mailed check,40.91334130396133,2371.837687327893,1
6127,Female,1,Yes,Yes,3,No,No,No,No,Yes,No,Yes,No internet service,Yes,Month-to-Month,Yes,Credit card (automatic),26.69264922429962,7596.774866103007,1
6128,Female,0,No,No,10,No,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-Month,Yes,Electronic check,54.48183318718666,2030.6664101781844,1
6129,Female,0,No,No,7,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two Year,Yes,Electronic check,102.34770241433746,6664.909838367798,1
6130,Male,1,No,Yes,37,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Mailed check,52.86291122315224,3101.7719588226532,0
6131,Male,0,No,No,26,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Two Year,Yes,Credit card (automatic),78.0809612645071,4334.390151518802,0
6132,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-Month,Yes,Bank transfer (automatic),70.69596068128511,2167.75164017061,1
6133,Male,0,No,No,59,No,No phone service,No,No,No internet service,No,Yes,No internet service,No,Month-to-Month,No,Credit card (automatic),118.75024225084626,7775.777006708385,0
6134,Female,1,No,No,49,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service,One Year,Yes,Bank transfer (automatic),64.84110429274953,5913.530056720328,1
6135,Female,1,No,Yes,67,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-Month,No,Mailed check,78.75026976844225,1323.7336124765443,0
6136,Female,0,No,Yes,54,No,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,One Year,No,Electronic check,30.099862019722337,6895.599219609856,1
6137,Female,0,Yes,No,27,No,No,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-Month,Yes,Mailed check,44.64753278439519,2241.005187471031,1
6138,Female,1,Yes,Yes,1,No,No phone service,No,Yes,No internet service,No internet service,No,Yes,No,One Year,No,Credit card (automatic),109.15268573615195,7955.924103375855,1
6139,Male,1,No,No,28,No,No phone service,Fiber optic,No,No,No internet service,Yes,No,Yes,Two Year,No,Credit card (automatic),97.74382025801374,2520.252941043613,1
6140,Male,1,No,Yes,22,No,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Two Year,Yes,Mailed check,73.54801788090569,5221.289613363106,0
6141,Male,1,No,Yes,42,No,No,DSL,Yes,Yes,No internet service,No internet service,No,No,One Year,No,Credit card (automatic),24.235429360824085,2663.3913729366295,1
6142,Male,0,No,No,61,No,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One Year,No,Credit card (automatic),25.232409953996232,6917.538545059328,1
6143,Female,0,No,Yes,54,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No,Two Year,Yes,Electronic check,108.93475749159586,675.234502552448,1
6144,Male,0,Yes,No,28,No,No,DSL,Yes,Yes,No,No,Yes,No,One Year,No,Mailed check,46.71773291039311,7584.623394255497,0
6145,Male,0,No,No,19,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-Month,Yes,Bank transfer (automatic),57.003116423438456,6594.112084667545,1
6146,Female,1,No,No,69,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Two Year,Yes,Mailed check,84.62966007306578,2051.9772922233947,0
6147,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One Year,Yes,Bank transfer (automatic),73.50718218691404,6991.717789171957,1
6148,Female,1,Yes,No,71,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,Two Year,No,Electronic check,80.04426920216025,7965.460165213666,0
6149,Female,1,No,No,19,Yes,Yes,No,No internet service,No,No,Yes,No internet service,Yes,Two Year,No,Credit card (automatic),82.28700149955365,5186.2860748985995,0
6150,Male,1,Yes,Yes,40,No,No phone service,DSL,No internet service,No internet service,No,No,No,No,Month-to-Month,Yes,Electronic check,34.28622640647439,114.79994770170502,0
6151,Male,0,Yes,No,22,No,No,Fiber optic,No,Yes,No,No,No,No,Two Year,Yes,Bank transfer (automatic),97.53660363068856,2135.237964730779,1
6152,Male,0,Yes,Yes,54,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One Year,No,Credit card (automatic),66.4292849074546,2106.620093558962,0
6153,Male,1,Yes,Yes,27,No,No,No,No,No internet service,No,No internet service,No,Yes,Month-to-Month,Yes,Credit card (automatic),20.079317444851014,1348.8104372121702,0
6154,Female,0,No,No,42,Yes,No,No,No,Yes,No internet service,No,No,Yes,Month-to-Month,No,Bank transfer (automatic),115.44602463915177,5390.826356254654,1
6155,Female,1,No,Yes,49,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,One Year,Yes,Credit card (automatic),84.69501405134598,767.9568443076018,1
6156,Male,1,No,No,70,No,Yes,DSL,No,Yes,No internet service,No,Yes,No,One Year,Yes,Electronic check,91.1365476912877,7421.625877071356,0
6157,Male,1,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Two Year,Yes,Credit card (automatic),52.857087124051745,697.93231377994,1
6158,Male,1,No,No,55,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-Month,No,Electronic check,39.14582715414457,2937.5725827452707,0
6159,Male,0,No,No,48,Yes,No,DSL,Yes,No internet service,No,Yes,No,No,Month-to-Month,Yes,Electronic check,72.55606109850677,6042.013113623897,1
6160,Female,0,No,Yes,18,No,No phone service,DSL,No,No,No internet service,No internet service,No,No,One Year,No,Credit card (automatic),85.32816121340875,1118.503692018207,0
6161,Male,1,No,No,12,No,No phone service,DSL,No internet service,No internet service,No,No,No internet service,Yes,Two Year,No,Credit card (automatic),59.37216810752856,5285.544918684908,0
6162,Female,0,Yes,Yes,49,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank transfer (automatic),69.4084238037573,5721.077064200314,1
6163,Male,0,Yes,Yes,22,No,No phone service,No,Yes,No,No internet service,No,No,Yes,Month-to-Month,Yes,Mailed check,91.63945988455812,5045.193398103777,1
6164,Female,0,No,Yes,31,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,Yes,Two Year,No,Bank transfer (automatic),103.69660918670337,6202.91867260746,0
6165,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No,One Year,Yes,Electronic check,28.08814487976793,7640.38893693847,0
6166,Female,1,No,Yes,60,No,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two Year,No,Mailed check,69.59747586643684,2799.2048670078934,0
6167,Male,0,No,Yes,40,No,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-Month,Yes,Mailed check,96.59363666655045,6863.457121469304,0
6168,Female,0,No,No,68,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Electronic check,109.41342455456909,7969.062987600326,0
6169,Male,1,Yes,No,68,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,Yes,One Year,No,Bank transfer (automatic),112.2606167952742,3192.847820098107,0
6170,Female,0,Yes,No,70,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One Year,Yes,Electronic check,42.62932094568012,1190.6552908984934,0
6171,Female,0,Yes,Yes,45,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Electronic check,111.75267190491361,678.7776763300833,0
6172,Male,1,No,No,62,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank transfer (automatic),22.972206539013577,7593.781525571486,1
6173,Male,1,Yes,No,57,Yes,No,No,No internet service,Yes,No,Yes,No internet service,Yes,Two Year,Yes,Credit card (automatic),39.540134435874656,7727.974121500125,0
6174,Male,0,Yes,Yes,21,Yes,No,No,Yes,No,No,Yes,No internet service,Yes,Two Year,No,Credit card (automatic),24.422882676673943,4907.6720176096305,0
6175,Male,1,No,No,12,Yes,No,No,No internet service,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank transfer (automatic),98.65081925155245,4967.6460103313875,1
6176,Female,1,No,No,31,No,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One Year,No,Bank transfer (automatic),104.5947163283229,4304.513297720802,1
6177,Male,0,Yes,No,31,Yes,No phone service,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank transfer (automatic),56.87651734684636,7675.23006164706,0
6178,Male,0,Yes,No,42,No,Yes,DSL,No,No,Yes,Yes,No,No internet service,Two Year,No,Electronic check,94.87917158481014,5145.306971308725,0
6179,Female,1,No,No,4,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-Month,No,Electronic check,112.3216232179456,5266.762210307054,1
6180,Male,0,Yes,Yes,47,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,One Year,Yes,Bank transfer (automatic),93.01501566571118,2856.2103141055886,1
6181,Female,1,Yes,Yes,51,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,Yes,Month-to-Month,No,Electronic check,20.481576911980895,7190.7193617978955,0
6182,Female,1,Yes,Yes,68,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank transfer (automatic),74.03795012904556,4461.022721787368,0
6183,Male,0,Yes,No,43,Yes,No phone service,No,No,No,No,No,No internet service,Yes,Month-to-Month,Yes,Credit card (automatic),108.77458831760788,4172.918833512093,0
6184,Female,0,No,Yes,36,Yes,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit card (automatic),111.12040388193171,7106.947245256969,0
6185,Male,1,No,No,25,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Electronic check,81.14848735456688,5886.553352952911,0
6186,Male,1,No,Yes,42,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One Year,Yes,Bank transfer (automatic),81.92523515345908,6989.208609693278,0
6187,Male,0,No,No,58,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,One Year,Yes,Electronic check,95.09498331656697,358.7759464838037,0
6188,Female,1,Yes,No,25,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Month-to-Month,Yes,Bank transfer (automatic),58.46222273582403,5360.212220293887,1
6189,Female,1,Yes,No,9,Yes,No phone service,No,Yes,Yes,No,Yes,No internet service,No,Month-to-Month,No,Bank transfer (automatic),93.29258475670512,1472.0175031182227,0
6190,Male,1,No,No,56,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-Month,No,Electronic check,20.49924903546138,5272.104004257101,0
6191,Female,1,No,Yes,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-Month,Yes,Bank transfer (automatic),65.84953965638759,3429.065511994741,0
6192,Female,1,No,Yes,36,No,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-Month,Yes,Credit card (automatic),63.76900279191657,6456.751020861252,0
6193,Female,1,No,Yes,70,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Electronic check,97.23638747552134,4818.405805188201,0
6194,Female,1,No,No,36,No,No,No,No,Yes,No,Yes,Yes,No,Two Year,Yes,Electronic check,91.1993440194234,7686.09126128911,1
6195,Male,0,No,Yes,40,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Yes,One Year,Yes,Bank transfer (automatic),100.44476393088222,1123.1518319308793,1
6196,Male,1,No,No,19,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Two Year,No,Electronic check,24.704590574271492,6482.029560969682,1
6197,Female,1,Yes,No,66,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-Month,Yes,Bank transfer (automatic),63.46620927842353,612.9133344783918,1
